County	Constituency	Ward	Latitude	Longitude
THARAKA - NITHI	MAARA	MWIMBI	KABAIKUBU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KABUI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KAGITI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KANINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KANOA CATHOLIC PRAYER HOUSE	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KARUMBI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KATHARENI PEFA NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIAIRUGU COFFEE FACTORY	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIAIRUGU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIANJUKI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIRINDINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIROO COFFEE FACTORY	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KITHITU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	KIURANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	M/EKORANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	MAGUMA DAY SECONDARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	MAGUMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	MAKENGI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	MAUTINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	NDINTUNE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	NGURUKI CATTLE DIP GROUNDS	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	NGURUKI PEFA NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	NGURUKI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	NKUMBO NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	RUGONGONI EAPC CHURCH GROUNDS	0.0	0.0
THARAKA - NITHI	MAARA	MWIMBI	SALVATION ARMY CHURCH GROUNDS	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	CHANGA NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	CHIAKARIGA GIRLS HIGH SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	CHIAKARIGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	EAPC KAMUJWA CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GACERAKA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GACHAINE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GAKAME PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GAKIRWE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GAKURUNGU MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GAKURUNGU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GAKUYU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GANCABI NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	GIAMPONDO EAPC CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	IKUMBU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMANYAKI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMARANDI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMARIRU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMBOGO NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMUJWA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMUKUI PRIMARY SCHOOL.	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMURIGE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KAMWANKI SDA CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KANTHAKAME PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KANYANGE SOLAR PUMP	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KARUGUYUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KATHANDENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KATHITHINI NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIAMAIRI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIANAMUTHI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIBUKA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIERERA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIGAANI NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIJEGE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KITHAGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KITHUKIONI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KIUNGU NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	KOMBO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MARIENE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MATAGATANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MATERI JUNCTION MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MATIRI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MAWENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MBACACA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MERU BOYS HOME PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MITHIGINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MITONGORO NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MPUNJA NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MURAKIBURU NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MUTARANGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MUTHITWA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	MUTONGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NDARUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NGAINI NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NKANG'A MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NKARINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NTURIA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	NYAKINJERU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	RWAKARAI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	TUNYAI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	UBARINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	CHIAKARIGA	UTURINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	CHIAKITHINE MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GACERENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GACEUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GACIONGO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GAKAUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GAKOROMONI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GATIRIKU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GATUNGA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	GITUGU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	IRERENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	IRUMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAARAGANKURU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAIGA KA MBITI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAMAGAJIU MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAMAGUNA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAMATUMO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAMUTWANDU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KAMWATHU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KARANGARE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KARETHANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KARII KA MBURI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KARUGUARU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KATHANGACHINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KATHITHI KA MBUI DISPENSARY	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KIARANTHI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KIRIMBU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	KIUMBE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MAKITHI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MANDURU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MANYANGA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MARAGWA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MARANTHIU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	MUBURA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	NDIUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	NTHOA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	RWATHA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	SHIN HYUN PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	TWANTHANJU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	GATUNGA	YOMBO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	EAPC ITHANGA CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	GACIGONGONI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	GAKUNGUGUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	GATUNGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	GIKUU KIA NDIA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	GITURI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	IBOTE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	IGUMO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	IRURUMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAARANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAGUUMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAIGA KAMWE (KARUUGA )MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAIGA KAMWE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAMATARA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAMATUNGU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KANYAGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KANYURU MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAONGONI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KAROCHO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KASARANI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KATHIGU NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KATHITHINI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KIARUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KINYINGIRI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KITHIORI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	KITHUNGURI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MAKOMANGO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MARIMANTI GIRLS HIGH SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MARIMANTI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MARIMANTI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MARIMANTI YOUTH POLYTECHNIC	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MUNANDANI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MUTUGUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	MWERERA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NGONYA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NKOMARUPRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NKUNDI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NKUNYINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NKURURUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NTHAARA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	NTUJIA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	RIAKAUGI NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	RUKENYA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	RWAKINANGA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	SOKO MJINGA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MARIMANTI	TURIMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	AIC NGAGE CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	GICIINI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	IRIANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	IRUNDUNI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	IRUNDUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KABUABUA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KAGURINI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KAGURINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KAMATHINA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KARAMBANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KARUTINI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KATHENGECHA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KIRIGICHA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KIRIGICHA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KIRUNDI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	KWA NZIKU MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MAKUBA MISSION SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MAKUTANO MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MARIANGO PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MAUTHINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MUKOTHIMA MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MUKOTHIMA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	MUKUTHU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	NTHANJENI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	NTORONI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	NTORONI SECONDARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	RIAMIKUU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	RUKANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	THANANTU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	THANGATHA KERETH CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	THIITI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	UCHWENI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	MUKOTHIMA	URA GATE PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	EAPC MIOMPONI CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	GACHUGINI MARKET	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	GAKUURU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	GATUNGA SECONDARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	IRIA RIA MATHUNKA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	IRIMBA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KAROU PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KARWAMBA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KERERIA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KILIMANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KIORIMBA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	KIUGUNI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MATAKIRI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MATANGIGE NURSERY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MIOMPONI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MUTAKIRI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MWANYANI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	MWIRU TURIMA TWERU MIXED SECONDARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NDURUMONI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NGARA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NICA KIUGUNI CHURCH	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NJUKINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NKONDI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	NKONDI SECONDARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	RUKURINI PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	TUMANYA PRIMARY SCHOOL	0.0	0.0
THARAKA - NITHI	THARAKA	NKONDI	TURIMA TWERU PRIMARY SCHOOL	0.0	0.0
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	BENON PRIMARY SCHOOL	0.985178	35.315045
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	CHEPSIRO PRIMARY SCHOOL	0.964012	35.311853
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KAPCHEPLANGET PRIMARY SCHOOL	0.931875	35.299141
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KAPSIGILAI PRIMARY SCHOOL	-0.037214	35.047632
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KAPSIROWA PRIMARY SCHOOL	0.994163	35.264107
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KAPYEMIT PRIMARY SCHOOL	0.566942	35.23674
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KIPTENDEN PRIMARY SCHOOL	-0.830148	35.527553
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KIPTOROR PRIMARY SCHOOL	1.022673	35.320428
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KONGASIS PRIMARY SCHOOL	-0.08343	35.672552
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	KURIOT PRIMARY SCHOOL	0.951759	35.30837
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	RIWO PRIMARY SCHOOL	0.50979	35.766638
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	SETEK PRIMARY SCHOOL	0.003104	35.405836
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	ST.MARY'S KIBUSWA PRIMARY SCHOOL	0.0	0.0
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	TARAKWA PRIMARY SCHOOL	-0.77184	35.254508
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	TOP SUWERWA PRIMARY SCHOOL	0.343878	35.440325
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	TUIGOIN PRIMARY SCHOOL	0.36502	35.134788
TRANS NZOIA	CHERANGANY	CHEPSIRO/KIPTOROR	UWANJA NDEGE NURSERY	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	BOKOLI PRIMARY SCHOOL	1.0109	35.198718
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	BONDE PRIMARY SCHOOL.	1.081606	35.2219
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	CHEPKAITIT PRIMARY SCHOOL	1.027711	35.274232
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	CHEPTIRET EARLY CHILDHOOD CENTRE	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	HURUMA NURSERY	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KACHIBORA MARKET	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KAMATHATHA PRIMARY SCHOOL	-0.55138	36.303708
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KAPKARWA PRIMARY SCHOOL.	1.038234	35.259283
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KIPKEIKEI PRIMARY SCHOOL	1.012623	35.210533
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KIPTOI PRIMARY SCHOOL	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	KOIBARAK PRIMARY SCHOOL.	1.056093	35.272827
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	LELTANGA'T PRIMARY SCHOOL	0.0	0.0
TRANS NZOIA	CHERANGANY	CHERANGANY/SUWERWA	MITO MBILI PRIMARY SCHOOL	1.000337	35.246622
